Length,PreviousLength,InterArrivalTime,Type,Predict
288,0,-1.0,Null,ClientHello
144,288,0.032876,Null,Null
1494,144,0.000515000000007,Null,Null
368,144,0.000529,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
384,368,0.134166,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
272,0,-1.0,ClientHello,ClientHello
1514,272,0.00554700000001,Null,Null
1001,272,0.00580199999999,ServerHelloDone,ServerHelloDone
180,1001,0.502488,ClientKeyExchange,ClientKeyExchange
105,180,0.00348100000002,Finished,Finished
1514,105,0.000780999999989,Null,Null
133,105,0.000790999999992,Null,Null
1224,133,0.016329,Null,Null
164,133,0.016332,Null,Null
88,133,0.016332,Null,Null
244,0,-1.0,ClientHello,ClientHello
1514,244,0.005516,Null,Null
1218,244,0.005854,ServerHelloDone,Finished
268,1218,0.003119,ClientKeyExchange,ClientKeyExchange
161,268,0.00565900000001,Finished,Finished
475,161,0.00156799999999,Null,Null
1494,161,0.00170499999999,Null,Null
1131,161,0.001743,Null,Null
1494,161,0.001845,Null,Null
475,161,0.00520499999999,Null,Null
139,133,1.243576,Null,ClientKeyExchange
97,0,-1.0,Null,Null
779,475,0.856259,Null,Null
475,779,0.00795000000002,Null,Null
1494,779,0.00802000000002,Null,Null
235,779,0.00803000000002,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
779,235,1.916946,Null,Null
408,0,-1.0,ClientHello,ClientHello
1514,408,0.00427100000002,Null,Null
1166,408,0.00477500000002,ServerHelloDone,Null
180,1166,0.183537,ClientKeyExchange,ClientKeyExchange
296,180,0.00235900000001,Finished,Finished
306,296,0.00281200000001,Null,Null
455,306,0.00277399999999,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.032683,Null,Null
1494,144,0.000597000000027,Null,Null
64,144,0.000632999999993,Null,Null
384,64,0.144236,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
76,0,-1.0,Null,Null
249,0,-1.0,ClientHello,ClientHello
1514,249,0.195547,Null,Null
1185,249,0.195846,ServerHelloDone,ServerHelloDone
268,1185,0.00295899999998,ClientKeyExchange,ClientKeyExchange
155,0,-1.0,Null,Null
161,268,0.195133,Finished,Finished
699,161,0.00206800000001,Null,Null
1514,699,0.222543,Null,Null
139,155,0.548298,Null,Null
155,155,0.548299,Null,Null
1514,699,0.607488,Null,Null
1149,699,0.800169,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
89,0,-1.0,Null,Null
951,0,-1.0,Null,Null
273,0,-1.0,Null,ClientHello
89,0,-1.0,Null,Null
450,0,-1.0,ClientHello,Null
172,450,0.00467800000001,Finished,Null
105,172,0.000908999999979,Finished,Finished
141,172,0.00239399999998,Null,Null
506,172,0.00246599999997,Null,Null
356,172,0.00252099999994,Null,Null
92,172,0.00258199999996,Null,Null
123,92,0.00267300000002,Null,Null
92,123,0.000306000000023,Null,Null
92,92,0.00111499999997,Null,Null
85,0,-1.0,Null,Null
89,85,0.00036799999998,Null,Null
1514,92,0.201797,Null,Null
257,92,0.2018,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,89,0.161409,Null,Null
89,85,0.000349000000028,Null,Null
85,89,1.381788,Null,Null
89,85,0.000455999999986,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.033432,Null,Null
1184,144,0.000382999999999,Null,Null
384,1184,0.1382,Null,Null
139,0,-1.0,Null,Null
779,0,-1.0,Null,Null
347,0,-1.0,Null,Null
315,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
155,171,0.871033,Null,Null
187,171,1.001758,Null,Null
76,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
288,0,-1.0,Null,ClientHello
85,0,-1.0,Null,Null
144,288,0.085545,Null,Null
1494,144,0.000669000000016,Null,Null
800,144,0.000725999999986,Null,Null
384,800,0.112262,Null,ClientHello
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
248,0,-1.0,ClientHello,ClientHello
1514,248,0.00379400000003,Null,Null
637,248,0.00436300000001,ServerHelloDone,Null
180,637,0.00224100000003,ClientKeyExchange,ClientKeyExchange
312,180,0.00491499999998,Finished,Finished
453,312,0.011203,Null,Null
268,0,-1.0,ClientHello,ClientHello
1514,268,0.00621799999999,Null,Null
760,268,0.00654700000001,ServerHelloDone,ServerHelloDone
236,760,0.00764699999996,ClientKeyExchange,Null
667,760,0.00805600000001,Null,Null
161,667,0.00438099999997,Finished,Null
891,667,0.1634,Null,Null
1514,453,0.226841,Null,Null
735,453,0.226843,Null,Null
1514,453,0.227121,Null,Null
343,453,0.227328,Null,Finished
233,0,-1.0,ClientHello,Null
1514,233,0.236022,Null,Null
198,233,0.456747,ServerHelloDone,Null
268,198,0.00377100000003,ClientKeyExchange,Null
161,268,0.229959,Finished,Finished
315,161,0.00182799999999,Null,Null
1514,161,0.001892,Null,Null
711,161,0.00190099999998,Null,Null
699,711,0.238731,Null,Null
139,699,0.000477999999987,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
244,0,-1.0,ClientHello,ClientHello
1514,244,0.00494899999995,Null,Null
1218,244,0.00522100000001,ServerHelloDone,Finished
268,1218,0.00311999999997,ClientKeyExchange,ClientKeyExchange
161,268,0.00563699999998,Finished,Finished
475,161,0.00279600000005,Null,Null
1494,161,0.00294600000001,Null,Null
1131,161,0.00302600000003,Null,Null
1494,161,0.00319100000002,Null,Null
379,161,0.00695100000002,Null,Null
779,379,0.147609,Null,Null
475,779,0.00884600000001,Null,Null
1494,779,0.00895800000001,Null,Null
251,779,0.00896800000004,Null,Null
139,155,0.550299,Null,Null
155,155,0.5503,Null,Null
779,251,0.966865,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000264000000016,Null,Null
85,89,0.172811,Null,Null
89,85,0.000300999999979,Null,Null
85,89,1.37039,Null,Null
89,85,0.000472000000002,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.033618,Null,Null
1494,144,0.000544999999988,Null,Null
848,144,0.000573000000031,Null,Null
384,848,0.103462,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1139,0,-1.0,Null,Null
88,0,-1.0,Null,Null
1208,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
1490,260,0.198471,Null,Null
727,260,0.198752,ServerHelloDone,ServerHelloDone
180,727,0.00209899999999,ClientKeyExchange,ClientKeyExchange
1490,180,0.00992100000002,Null,Null
727,180,0.01023,ServerHelloDone,ServerHelloDone
180,727,0.00203899999997,ClientKeyExchange,ClientKeyExchange
1490,180,0.011176,Null,Null
727,180,0.011502,ServerHelloDone,ServerHelloDone
180,727,0.00181800000001,ClientKeyExchange,ClientKeyExchange
571,0,-1.0,ClientHello,ClientHello
105,180,0.182003,Finished,Finished
446,105,0.000932999999975,Null,Null
105,446,0.017552,Finished,Finished
444,105,0.000899000000004,Null,Null
1490,571,0.214595,Null,Null
787,571,0.214838,ServerHelloDone,ServerHelloDone
180,787,0.00265899999999,ClientKeyExchange,ClientKeyExchange
105,444,0.02111,Finished,Finished
440,105,0.000953000000038,Null,Null
105,180,0.213352,Finished,Finished
264,105,0.000487000000021,Null,Null
1240,440,0.265772,Null,Null
1109,440,0.275301,Null,Null
430,264,0.226705,Null,Null
128,264,0.226706,Null,Null
88,264,0.231957,Null,Null
347,264,0.231957,Null,Null
87,264,0.231957,Null,Null
157,264,0.231957,Null,Finished
88,264,0.231958,Null,Null
1453,440,0.45602,Null,Null
1085,440,0.456022,Null,Null
88,440,0.456024,Null,Null
85,88,0.043783,Null,Null
85,85,0.212701,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,155,0.552287,Null,Null
155,155,0.552559,Null,Null
475,0,-1.0,Null,Null
395,0,-1.0,Null,Null
779,395,1.681009,Null,Null
626,0,-1.0,Null,Null
697,0,-1.0,Null,Null
1514,697,0.377542,Null,Null
377,697,0.377544,Null,Null
89,697,0.377544,Null,Null
85,0,-1.0,Null,Null
89,85,0.000366000000042,Null,Null
85,89,0.182752,Null,Null
89,85,0.000522999999987,Null,Null
85,89,1.342855,Null,Null
89,85,0.000401000000011,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
76,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
408,0,-1.0,ClientHello,ClientHello
1514,408,0.00364000000002,Null,Null
1166,408,0.00415500000003,ServerHelloDone,Null
180,1166,0.00170300000002,ClientKeyExchange,ClientKeyExchange
296,180,0.00246499999997,Finished,Finished
301,296,0.00267200000002,Null,Null
455,301,0.00271099999998,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
365,0,-1.0,Null,ClientHello
860,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
305,0,-1.0,Null,ClientHello
483,305,0.833153,Null,Null
155,0,-1.0,Null,Null
139,155,0.555024,Null,Null
155,155,0.555025,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
76,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000390000000039,Null,Null
85,89,0.206859,Null,Null
89,85,0.000348999999972,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,89,1.331158,Null,Null
89,85,0.000588999999991,Null,Null
272,0,-1.0,ClientHello,ClientHello
1514,272,0.012884,Null,Null
1001,272,0.013241,ServerHelloDone,ServerHelloDone
180,1001,0.502742,ClientKeyExchange,ClientKeyExchange
105,180,0.010571,Finished,Finished
1489,105,0.000882999999988,Null,Null
1306,1489,0.026542,Null,Null
88,1489,0.026543,Null,Null
219,0,-1.0,ClientHello,Null
1514,219,0.037413,Null,Null
687,219,0.037767,ServerHelloDone,Null
188,687,0.00237399999997,ClientKeyExchange,ClientKeyExchange
113,188,0.03616,Finished,Finished
320,113,0.00106400000004,Null,Null
144,320,0.035153,Null,Null
1494,144,0.000518,Null,Null
448,144,0.000530000000026,Null,Null
384,448,0.171203,Null,Null
139,0,-1.0,Null,Null
779,0,-1.0,Null,Null
347,0,-1.0,Null,Null
315,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
571,0,-1.0,ClientHello,ClientHello
1490,571,0.203452,Null,Null
787,571,0.203806,ServerHelloDone,ServerHelloDone
180,787,0.00132200000002,ClientKeyExchange,ClientKeyExchange
105,180,0.201865,Finished,Finished
297,105,0.000440999999967,Null,Null
475,297,0.21488,Null,Null
356,297,0.21935,Null,Null
157,297,0.219352,Null,Null
88,297,0.219821,Null,Null
85,88,0.074095,Null,Null
85,85,0.201731,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.035579,Null,Null
685,364,0.035899,ServerHelloDone,ServerHelloDone
236,685,0.00312600000001,ClientKeyExchange,ClientKeyExchange
161,236,0.035653,Finished,Finished
1296,161,0.000684999999976,Null,Null
411,1296,0.343565,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.036246,Null,Null
1494,144,0.000345999999979,Null,Null
272,144,0.000358000000006,Null,Null
384,272,0.15091,Null,Null
384,272,0.440775,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
248,0,-1.0,ClientHello,ClientHello
1514,248,0.00367300000005,Null,Null
637,248,0.00417000000004,ServerHelloDone,Null
180,637,0.00175400000001,ClientKeyExchange,ClientKeyExchange
312,180,0.00372199999993,Finished,Finished
453,312,0.011992,Null,Null
268,0,-1.0,ClientHello,ClientHello
1514,268,0.00682699999993,Null,Null
760,268,0.00713599999995,ServerHelloDone,ServerHelloDone
236,760,0.00940000000003,ClientKeyExchange,Null
667,760,0.00972300000001,Null,Null
1514,453,0.227675,Null,Null
735,453,0.227676,Null,Null
1514,453,0.228009,Null,Null
343,453,0.228012,Null,Finished
161,667,0.906641,Finished,Null
891,667,0.943788,Null,Null
164,0,-1.0,Null,Null
105,0,-1.0,Null,Null
187,0,-1.0,Null,ClientHello
171,0,-1.0,Null,Null
155,0,-1.0,Null,Null
88,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1074,88,1.003837,Null,Null
1514,139,1.003608,Null,Null
91,88,1.003938,Null,Null
663,139,1.003619,Null,Null
139,139,1.003643,Null,Null
1126,91,0.020305,Null,Null
1179,139,0.040738,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
233,0,-1.0,ClientHello,Null
139,155,0.556295,Null,Null
155,155,0.556296,Null,Null
1514,139,0.697237,Null,Null
1514,139,0.697236,Null,Null
55,139,0.697254,Null,Null
307,139,0.69727,Null,Null
139,139,0.697304,Null,Null
139,139,0.697331,Null,Null
1163,139,0.041282,Null,Null
1163,139,0.0438210000001,Null,Null
1514,233,0.224404,Null,Null
198,233,0.444591,ServerHelloDone,Null
268,198,0.00345000000004,ClientKeyExchange,Null
161,268,0.224387,Finished,Finished
315,161,0.00194599999998,Null,Null
1514,161,0.002117,Null,Null
711,161,0.20168,Null,Null
699,0,-1.0,Null,Null
139,699,0.000362999999993,Null,Null
244,0,-1.0,ClientHello,ClientHello
1514,244,0.00602400000002,Null,Null
1218,244,0.00633800000003,ServerHelloDone,Finished
268,1218,0.00478999999996,ClientKeyExchange,ClientKeyExchange
161,268,0.00687500000004,Finished,Finished
475,161,0.00185399999998,Null,Null
1494,161,0.00204799999995,Null,Null
1131,161,0.00210399999992,Null,Null
1494,161,0.00221899999997,Null,Null
379,161,0.00637199999994,Null,Null
779,379,0.301256,Null,Null
475,779,0.00874399999998,Null,Null
1494,779,0.00884699999995,Null,Null
251,779,0.00886799999989,Null,Null
779,251,0.972462,Null,Null
85,0,-1.0,Null,Null
89,85,0.000314000000003,Null,Null
85,89,0.219459,Null,Null
89,85,0.000312000000008,Null,Null
85,89,1.317394,Null,Null
89,85,0.000380000000064,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
269,0,-1.0,ClientHello,ClientHello
1484,269,0.00414000000001,Null,Null
693,269,0.00437799999997,ServerHelloDone,ServerHelloDone
296,693,0.00191100000006,ClientKeyExchange,ClientKeyExchange
139,693,0.00290300000006,Null,Null
367,139,0.00197800000001,Finished,Finished
115,139,0.00197900000001,Null,Null
84,115,0.000308000000018,Null,Null
84,84,0.000315000000001,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.038099,Null,Null
685,364,0.0384270000001,ServerHelloDone,ServerHelloDone
236,685,0.00358299999994,ClientKeyExchange,ClientKeyExchange
161,236,0.0347870000001,Finished,Finished
1494,161,0.000726999999983,Null,Null
208,161,0.00074799999993,Null,Null
411,208,0.164608,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
155,171,0.800533,Null,Null
187,171,1.001207,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
260,0,-1.0,ClientHello,ClientHello
195,260,0.216789,Finished,Finished
470,195,0.00184100000001,Finished,Null
1453,470,0.333701,Null,Null
556,470,0.333703,Null,Null
260,556,0.461846,ClientHello,Null
260,556,0.473435,ClientHello,Null
260,556,0.481218,ClientHello,Null
260,556,0.487208,ClientHello,Null
571,0,-1.0,ClientHello,ClientHello
195,260,0.163754,Finished,Finished
490,195,0.00148200000001,Finished,Null
195,490,0.0226650000001,Finished,Null
491,195,0.0017069999999,Finished,Null
195,491,0.013631,Finished,Null
491,195,0.00137700000005,Finished,Null
195,491,0.011183,Finished,Null
490,195,0.00135399999999,Finished,Null
1490,571,0.201793,Null,Null
787,571,0.202101,ServerHelloDone,ServerHelloDone
180,787,0.00240200000007,ClientKeyExchange,ClientKeyExchange
105,180,0.200405,Finished,Finished
264,105,0.000582000000009,Null,Null
1453,490,0.27814,Null,Null
1002,490,0.278144,Null,Null
88,490,0.278144,Null,Null
1347,490,0.29684,Null,Null
1120,490,0.296841,Null,Null
1453,490,0.334057,Null,Null
1490,490,0.334058,Null,Null
1310,490,0.334362,Null,Null
1453,490,0.334363,Null,Null
1490,490,0.334644,Null,Null
1416,490,0.334645,Null,Null
1388,490,0.334895,Null,Null
88,490,0.334895,Null,Null
1346,490,0.387516,Null,Null
1453,490,0.387778,Null,Null
1490,490,0.387779,Null,Null
1416,490,0.38829,Null,Null
1490,490,0.388533,Null,Null
1490,490,0.388534,Null,Null
1319,490,0.388804,Null,Null
430,264,0.215753,Null,Null
128,264,0.215755,Null,Null
88,264,0.22051,Null,Null
347,264,0.220721,Null,Null
161,264,0.220956,Null,ServerHelloDone
88,264,0.220956,Null,Null
85,161,0.0399640000001,Null,Null
85,85,0.200174,Null,Null
571,85,1.421232,ClientHello,ClientHello
1490,571,0.190852,Null,Null
787,571,0.191389,ServerHelloDone,ServerHelloDone
180,787,0.00284900000008,ClientKeyExchange,ClientKeyExchange
105,180,0.188768,Finished,Finished
265,105,0.000399000000016,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.0383479999999,Null,Null
685,364,0.038695,ServerHelloDone,ServerHelloDone
236,685,0.00304100000005,ClientKeyExchange,ClientKeyExchange
161,236,0.04004,Finished,Finished
1376,161,0.000778999999966,Null,Null
366,265,0.197489,Null,ClientKeyExchange
292,366,0.00052699999992,Null,Finished
411,1376,0.106503,Null,Null
366,292,0.197559,Null,Finished
571,366,1.349521,ClientHello,Null
206,571,0.189282,Finished,Finished
105,206,0.000557000000072,Finished,Finished
360,206,0.000682000000097,Null,Null
431,360,0.280767,Null,Null
129,360,0.280769,Null,Null
87,360,0.348692,Null,Null
240,360,0.348929,Null,Null
86,360,0.3492,Null,Null
94,360,0.3492,Null,Null
437,86,1.280282,Null,Null
1490,86,1.280415,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.0355669999999,Null,Null
1494,144,0.000379000000066,Null,Null
160,144,0.000398000000018,Null,Null
1490,86,1.469707,Null,Null
1311,86,1.470212,Null,Null
424,1311,0.090595,Null,Null
384,160,0.156375,Null,Null
1490,424,0.098012,Null,Null
1490,424,0.098872,Null,Null
1490,424,0.09962,Null,Null
1490,424,0.100417,Null,Null
1490,424,0.287793,Null,Null
1490,424,0.288344,Null,Null
1490,424,0.289307,Null,Null
1132,424,0.289596,Null,Null
1490,424,0.290338,Null,Null
1490,424,0.29106,Null,Null
1490,424,0.291743,Null,Null
257,424,0.332236,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
87,0,-1.0,Null,Null
140,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
86,0,-1.0,Null,Null
108,0,-1.0,Null,Null
85,108,0.012647,Null,Null
85,108,0.015317,Null,Null
85,85,0.185714,Null,Null
85,85,0.18885,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
76,0,-1.0,Null,Null
475,0,-1.0,Null,Null
651,0,-1.0,Null,Null
571,0,-1.0,ClientHello,ClientHello
206,571,0.003152,Finished,Finished
254,206,0.00115800000003,Finished,Finished
139,206,0.00259299999993,Null,Null
115,139,0.00795800000003,Null,Null
84,115,0.00028599999996,Null,Null
84,84,1.20000000834e-05,Null,Null
779,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,155,0.559118,Null,Null
155,155,0.559371,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
450,0,-1.0,ClientHello,Null
172,450,0.00480599999992,Finished,Null
105,172,0.000900999999999,Finished,Finished
141,172,0.00210400000003,Null,Null
506,172,0.00218800000005,Null,Null
356,172,0.002251,Null,Null
92,172,0.00230299999998,Null,Null
123,92,0.00368700000001,Null,Null
92,123,0.000304000000028,Null,Null
92,92,0.000407999999993,Null,Null
97,0,-1.0,Null,Null
1514,92,0.201382,Null,Null
257,92,0.201384,Null,Null
85,0,-1.0,Null,Null
89,85,0.000341999999932,Null,Null
85,89,0.228244,Null,Null
89,85,0.000290000000064,Null,Null
85,89,1.316444,Null,Null
89,85,0.000313000000006,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
288,0,-1.0,Null,ClientHello
144,288,0.0352310000001,Null,Null
1312,144,0.000516999999945,Null,Null
384,1312,0.098196,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
85,0,-1.0,Null,Null
76,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
951,0,-1.0,Null,Null
273,0,-1.0,Null,ClientHello
89,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,155,0.56189,Null,Null
155,155,0.562127,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000321999999983,Null,Null
85,89,0.235073,Null,Null
89,85,0.000389999999925,Null,Null
85,89,1.299731,Null,Null
89,85,0.000547999999981,Null,Null
139,0,-1.0,Null,Null
779,0,-1.0,Null,Null
347,0,-1.0,Null,Null
315,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
155,139,0.796509,Null,Null
187,139,1.001786,Null,ClientKeyExchange
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.041711,Null,Null
685,364,0.041957,ServerHelloDone,ServerHelloDone
236,685,0.00307799999996,ClientKeyExchange,ClientKeyExchange
161,236,0.036878,Finished,Finished
1115,161,0.00149299999998,Null,Null
139,0,-1.0,Null,Null
411,1115,0.211172,Null,Null
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
195,260,0.180675,Finished,Finished
495,195,0.00149199999998,Finished,Null
195,495,0.0147320000001,Finished,Finished
571,0,-1.0,ClientHello,ClientHello
491,195,0.001487,Finished,Null
195,491,0.024369,Finished,Null
497,195,0.00111600000002,Finished,Null
1490,571,0.192322,Null,Null
787,571,0.192648,ServerHelloDone,ServerHelloDone
180,787,0.00259600000004,ClientKeyExchange,ClientKeyExchange
1108,497,0.252751,Null,Null
1453,497,0.295197,Null,Null
1083,497,0.295198,Null,Null
88,497,0.2952,Null,Null
1240,497,0.325094,Null,Null
105,180,0.190837,Finished,Finished
264,105,0.000325999999973,Null,Null
430,264,0.206592,Null,Null
128,264,0.206592,Null,Null
88,264,0.212166,Null,Null
347,264,0.212414,Null,Null
87,264,0.212415,Null,Null
157,264,0.212415,Null,Finished
88,264,0.212415,Null,Null
85,87,0.0441209999999,Null,Null
85,85,0.191489,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
272,0,-1.0,ClientHello,ClientHello
1514,272,0.036567,Null,Null
1001,272,0.0367729999999,ServerHelloDone,ServerHelloDone
180,1001,0.502422,ClientKeyExchange,ClientKeyExchange
105,180,0.034819,Finished,Finished
1514,105,0.000978000000032,Null,Null
133,105,0.000997999999981,Null,Null
1299,133,0.0799910000001,Null,Null
88,133,0.0799940000001,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,155,0.563529,Null,Null
155,155,0.563984,Null,Null
571,0,-1.0,ClientHello,ClientHello
1490,571,0.205578,Null,Null
787,571,0.205981,ServerHelloDone,ServerHelloDone
180,787,0.00119199999995,ClientKeyExchange,ClientKeyExchange
105,180,0.203762,Finished,Finished
297,105,0.000502999999981,Null,Null
428,297,0.217931,Null,Null
128,297,0.217931,Null,Null
88,297,0.223357,Null,Null
347,297,0.223358,Null,Null
87,297,0.223908,Null,Null
157,297,0.223909,Null,Null
88,297,0.224355,Null,Null
85,88,0.069229,Null,Null
85,85,0.203247,Null,Null
164,0,-1.0,Null,Null
105,0,-1.0,Null,Null
88,0,-1.0,Null,Null
1066,88,0.00382400000001,Null,Null
139,88,0.00404500000002,Null,Null
1514,139,0.016117,Null,Null
669,139,0.060468,Null,Null
1074,669,0.93992,Null,Null
91,669,0.939957,Null,Null
1126,91,0.0114530000001,Null,Null
160,91,0.0114550000001,Null,Null
105,91,0.0114550000001,Null,Finished
88,91,0.011923,Null,Null
1066,88,0.00320599999998,Null,Null
125,88,0.00329099999999,Null,Null
1514,125,0.01178,Null,Null
247,125,0.011781,Null,Null
88,125,0.011782,Null,Null
1074,88,0.987114,Null,Null
91,88,0.987197,Null,Null
1126,91,0.0113419999999,Null,Null
85,0,-1.0,Null,Null
89,85,0.000595999999973,Null,Null
85,89,0.250547,Null,Null
89,85,0.000396000000023,Null,Null
